attack|defense|height_m|hp|sp_attack|sp_defense|speed|weight_kg|bug|dark|dragon|electric|fairy|fighting|fire|flying|ghost|grass|ground|ice|normal|poison|psychic|rock|steel|water
0.02840909090909091|0.022222222222222223|0.09722222222222222|1.0|0.35326086956521735|0.6388888888888888|0.34246575342465746|0.04670934186837367|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.14204545454545456|0.1111111111111111|0.041666666666666664|0.23228346456692914|0.14130434782608695|0.2|0.3082191780821918|0.021104220844168835|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.28409090909090906|0.2222222222222222|0.04861111111111111|0.27165354330708663|0.3804347826086956|0.22222222222222227|0.273972602739726|0.013202640528105622|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5397727272727273|0.2888888888888889|0.13194444444444445|0.35039370078740156|0.5434782608695652|0.7222222222222222|0.5136986301369862|0.15043008601720342|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3295454545454546|0.20888888888888887|0.03472222222222222|0.20866141732283466|0.3967391304347826|0.2|0.6301369863013698|0.010802160432086417|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.2727272727272727|0.18666666666666668|0.07638888888888888|0.4251968503937008|0.6358695652173912|0.6166666666666667|0.6712328767123287|0.05541108221644329|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
0.4147727272727273|0.20888888888888887|0.05555555555555555|0.24803149606299213|0.3695652173913043|0.1777777777777778|0.5205479452054794|0.021904380876175238|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5284090909090909|0.25777777777777783|0.013888888888888888|0.25196850393700787|0.16304347826086957|0.29444444444444445|0.6232876712328766|0.0032006401280256047|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3977272727272727|0.3111111111111111|0.0625|0.29133858267716534|0.625|0.4166666666666667|0.23972602739726026|0.034406881376275254|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
0.7102272727272727|0.5111111111111111|0.125|0.4094488188976378|0.19021739130434784|0.1388888888888889|0.23972602739726026|0.11992398479695938|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3977272727272727|0.24444444444444444|0.020833333333333336|0.2125984251968504|0.35326086956521735|0.22222222222222227|0.6712328767123287|0.004900980196039208|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.4545454545454546|0.3111111111111111|0.07638888888888888|0.27165354330708663|0.6521739130434783|0.5277777777777778|0.6164383561643835|0.01850370074014803|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
0.1590909090909091|0.23555555555555555|0.08333333333333334|0.7440944881889764|0.125|0.21111111111111114|0.1917808219178082|0.028405681136227247|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
0.5397727272727273|0.24444444444444444|0.08333333333333334|0.35039370078740156|0.43478260869565216|0.22222222222222227|0.5136986301369862|0.0595119023804761|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.625|0.35555555555555557|0.1388888888888889|0.44881889763779526|0.43478260869565216|0.3055555555555556|0.6506849315068493|0.1979395879175835|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.6534090909090909|0.4222222222222222|0.28472222222222227|0.35039370078740156|0.7608695652173912|0.5555555555555556|0.6506849315068493|0.33596719343868775|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.6363636363636364|0.2888888888888889|0.0625|0.2559055118110236|0.16304347826086957|0.16666666666666669|0.42465753424657526|0.03590718143628726|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5795454545454546|0.3111111111111111|0.10416666666666667|0.3031496062992126|0.48913043478260865|0.4444444444444445|0.4452054794520548|0.03650730146029206|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5284090909090909|0.25777777777777783|0.0625|0.29133858267716534|0.4782608695652174|0.23888888888888893|0.6575342465753424|0.02890578115623125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.25568181818181823|0.19999999999999998|0.06944444444444445|0.3110236220472441|0.4619565217391304|0.6388888888888888|0.684931506849315|0.14792958591718344|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3977272727272727|0.13333333333333333|0.03472222222222222|0.16929133858267717|0.2880434782608695|0.07222222222222223|0.273972602739726|0.0022004400880176033|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3125|0.2888888888888889|0.04861111111111111|0.25196850393700787|0.4076086956521739|0.3055555555555556|0.23972602739726026|0.03640728145629126|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.6818181818181818|0.2888888888888889|0.013888888888888888|0.29133858267716534|0.625|0.2777777777777778|0.7534246575342465|0.00020004000800160032|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
0.3125|0.24444444444444444|0.041666666666666664|0.23228346456692914|0.4076086956521739|0.36111111111111116|0.547945205479452|0.0009001800360072014|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.28409090909090906|0.26666666666666666|0.03472222222222222|0.1732283464566929|0.19021739130434784|0.1388888888888889|0.273972602739726|0.02960592118423685|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.28409090909090906|0.2222222222222222|0.013888888888888888|0.2637795275590551|0.21739130434782608|0.16666666666666669|0.2534246575342466|0.001400280056011202|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5397727272727273|0.37333333333333335|0.16666666666666666|0.23228346456692914|0.24456521739130435|0.27222222222222225|0.732876712328767|0.20044008801760352|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3352272727272727|0.24444444444444444|0.07638888888888888|0.2637795275590551|0.5489130434782609|0.22222222222222227|0.7671232876712328|0.022104420884176836|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
0.47159090909090906|0.19999999999999998|0.06944444444444445|0.24803149606299213|0.42391304347826086|0.16666666666666669|0.6917808219178082|0.03740748149629926|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.0|0.0|0.03472222222222222|0.38976377952755903|0.027173913043478264|0.25|0.17123287671232876|0.024304860972194437|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.3693181818181819|0.33333333333333337|0.09722222222222222|0.33070866141732286|0.47282608695652173|0.33333333333333337|0.8082191780821917|0.08491698339667933|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.6988636363636364|0.3777777777777778|0.03472222222222222|0.38976377952755903|0.36413043478260865|0.3166666666666667|0.8424657534246575|0.00640128025605121|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.3125|0.2888888888888889|0.02777777777777778|0.27165354330708663|0.4184782608695652|0.32222222222222224|0.547945205479452|0.009201840368073614|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.8238636363636364|0.3777777777777778|0.3055555555555556|0.38976377952755903|0.9239130434782609|0.7777777777777778|0.5821917808219178|0.3519703940788158|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.4375|0.3244444444444445|0.1111111111111111|0.3110236220472441|0.4619565217391304|0.33333333333333337|0.547945205479452|0.0765153030606121|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.28409090909090906|0.1111111111111111|0.013888888888888888|0.15354330708661418|0.10869565217391305|0.055555555555555566|0.547945205479452|0.0022004400880176033|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.31818181818181823|0.15555555555555556|0.041666666666666664|0.18503937007874016|0.2771739130434782|0.11111111111111112|0.3082191780821918|0.022904580916183238|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
0.34659090909090906|0.28|0.04861111111111111|0.24803149606299213|0.3858695652173913|0.3111111111111111|0.3082191780821918|0.022904580916183238|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.19886363636363638|0.19999999999999998|0.07638888888888888|0.2125984251968504|0.29891304347826086|0.36111111111111116|0.23972602739726026|0.032906581316263256|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.6534090909090909|0.3111111111111111|0.09027777777777778|0.35039370078740156|0.2717391304347826|0.22222222222222227|0.273972602739726|0.04860972194438888|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5113636363636364|0.4|0.09027777777777778|0.19291338582677164|0.1358695652173913|0.5|0.4452054794520548|0.047909581916383275|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.4829545454545454|0.2888888888888889|0.0625|0.23228346456692914|0.2717391304347826|0.5555555555555556|0.23972602739726026|0.021904380876175238|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.5056818181818181|0.19999999999999998|0.05555555555555555|0.27165354330708663|0.4565217391304347|0.16666666666666669|0.4178082191780822|0.023204640928185638|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3977272727272727|0.3111111111111111|0.041666666666666664|0.3031496062992126|0.3260869565217391|0.2777777777777778|0.32191780821917804|0.015903180636127227|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.4829545454545454|0.26666666666666666|0.07638888888888888|0.25196850393700787|0.2771739130434782|0.2277777777777778|0.6506849315068493|0.03790758151630326|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.42613636363636365|0.2222222222222222|0.03472222222222222|0.29133858267716534|0.08152173913043478|0.08333333333333333|0.2054794520547945|0.01240248049609922|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.6534090909090909|0.4222222222222222|0.2152777777777778|0.38976377952755903|0.7608695652173912|0.5555555555555556|0.5821917808219178|0.32996599319863973|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.6534090909090909|0.4222222222222222|0.3055555555555556|0.5866141732283464|0.5978260869565217|0.4444444444444445|0.5821917808219178|0.7500500100020004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.2159090909090909|0.21333333333333332|0.020833333333333336|0.27165354330708663|0.1793478260869565|0.18333333333333335|0.23972602739726026|0.010202040408081616|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
0.25568181818181823|0.19999999999999998|0.020833333333333336|0.1377952755905512|0.29891304347826086|0.22222222222222227|0.26712328767123283|0.00560112022404481|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
0.9999999999999999|0.5599999999999999|0.013888888888888888|0.2283464566929134|0.2663043478260869|0.0611111111111111|0.7123287671232876|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5113636363636364|0.35555555555555557|0.02777777777777778|0.25196850393700787|0.24456521739130435|0.19444444444444448|0.547945205479452|0.003800760152030406|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.19886363636363638|0.04444444444444444|0.013888888888888888|0.07480314960629922|0.1358695652173913|0.08333333333333333|0.37671232876712324|0.001900380076015203|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3693181818181819|0.2888888888888889|0.03472222222222222|0.29133858267716534|0.4782608695652174|0.2777777777777778|0.6027397260273972|0.003300660132026405|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.6534090909090909|0.3777777777777778|0.10416666666666667|0.2992125984251969|0.2717391304347826|0.3888888888888889|0.29452054794520544|0.1389277855571114|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.44318181818181823|0.23111111111111113|0.06944444444444445|0.25196850393700787|0.4619565217391304|0.36111111111111116|0.684931506849315|0.02990598119623925|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5681818181818181|0.35555555555555557|0.07638888888888888|0.33070866141732286|0.16304347826086957|0.16666666666666669|0.23972602739726026|0.03990798159631927|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.25568181818181823|0.15555555555555556|0.020833333333333336|0.23228346456692914|0.4076086956521739|0.3055555555555556|0.6164383561643835|0.004100820164032807|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.5681818181818181|0.2222222222222222|0.06944444444444445|0.33070866141732286|0.4076086956521739|0.16666666666666669|0.7534246575342465|0.03340668133626726|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.23863636363636362|0.19999999999999998|0.0|0.19291338582677164|0.2554347826086956|0.16666666666666669|0.410958904109589|0.0005001000200040008|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.7102272727272727|0.33333333333333337|0.16666666666666666|0.42913385826771655|0.3260869565217391|0.22222222222222227|0.5136986301369862|0.2909581916383277|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
0.4147727272727273|0.3022222222222222|0.05555555555555555|0.42913385826771655|0.358695652173913|0.2833333333333334|0.37671232876712324|0.023504700940188042|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.28409090909090906|0.17777777777777778|0.02777777777777778|0.2125984251968504|0.2880434782608695|0.1388888888888889|0.273972602739726|0.00580116023204641|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.28409090909090906|0.1111111111111111|0.0743719362745098|0.03543307086614173|0.1358695652173913|0.1388888888888889|0.5821917808219178|0.06460060394431827|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.22727272727272727|0.5777777777777777|0.0625|0.11417322834645668|0.19021739130434784|0.3888888888888889|0.17123287671232876|0.09691938387677534|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
0.5681818181818181|0.24444444444444444|0.10416666666666667|0.23228346456692914|0.5978260869565217|0.22222222222222227|0.684931506849315|0.08101620324064812|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.38636363636363635|0.2888888888888889|0.10416666666666667|0.33070866141732286|0.34239130434782605|0.5277777777777778|0.42465753424657526|0.07551510302060412|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
0.34090909090909094|0.17777777777777778|0.05555555555555555|0.19291338582677164|0.4076086956521739|0.25|0.6164383561643835|0.021504300860172038|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.34090909090909094|0.26666666666666666|0.0625|0.3700787401574803|0.5434782608695652|0.611111111111111|0.37671232876712324|0.02340468093618724|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.28409090909090906|0.19999999999999998|0.0625|0.23228346456692914|0.16304347826086957|0.19444444444444448|0.273972602739726|0.02990598119623925|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3579545454545454|0.2977777777777778|0.09722222222222222|0.3346456692913386|0.5380434782608695|0.2555555555555556|0.6917808219178082|0.08141628325665133|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3522727272727273|0.35555555555555557|0.041666666666666664|0.23228346456692914|0.36413043478260865|0.3055555555555556|0.7602739726027397|0.00650130026005201|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3977272727272727|0.33333333333333337|0.13194444444444445|0.3700787401574803|0.48913043478260865|0.5|0.17123287671232876|0.07941588317663532|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.4829545454545454|0.6|0.05555555555555555|0.23228346456692914|0.21739130434782608|0.16666666666666669|0.23972602739726026|0.11992398479695938|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
0.4545454545454546|0.15555555555555556|0.013888888888888888|0.23228346456692914|0.10869565217391305|0.1388888888888889|0.43150684931506844|0.008401680336067212|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.19886363636363638|0.13333333333333333|0.05555555555555555|0.15354330708661418|0.21739130434782608|0.4444444444444445|0.4452054794520548|0.04540908181636327|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
0.42613636363636365|0.26666666666666666|0.05555555555555555|0.25196850393700787|0.1358695652173913|0.25|0.37671232876712324|0.014602920584116823|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
0.5681818181818181|0.35555555555555557|0.0743719362745098|0.3700787401574803|0.625|0.3055555555555556|0.273972602739726|0.06460060394431827|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.3693181818181819|0.15555555555555556|0.0625|0.27165354330708663|0.2717391304347826|0.11111111111111112|0.37671232876712324|0.027905581116223245|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.25|0.19555555555555554|0.041666666666666664|0.1732283464566929|0.29891304347826086|0.25|0.273972602739726|0.006801360272054411|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
0.25568181818181823|0.33333333333333337|0.04861111111111111|0.38976377952755903|0.2717391304347826|0.33333333333333337|0.3082191780821918|0.028405681136227247|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
